AIRPORT_CODE,AIRPORT_NAME,CITY_NAME,COUNTRY_NAME,STATE_NAME,STATE_CODE,LATITUDE,LONGITUDE
BVO,Bartlesville Municipal,Bartlesville - OK,United States,Oklahoma,OK,36.76416667,-96.01111111
BVO,Bartlesville Municipal,Bartlesville - OK,United States,Oklahoma,OK,36.76333333,-96.01111111
BVR,Beaver Island,St. James - MI,United States,Michigan,MI,45.69361111,-85.56583333
BVR,Beaver Island,St. James - MI,United States,Michigan,MI,45.69222222,-85.56666667
BVU,Beluga Airport,Beluga - AK,United States,Alaska,AK,61.17305556,-151.0430556
BVU,Beluga Airport,Beluga - AK,United States,Alaska,AK,61.17222222,-151.0438889
BVU,Beluga Airport,Beluga - AK,United States,Alaska,AK,61.17305556,-151.0455556
BVU,Beluga Airport,Beluga - AK,United States,Alaska,AK,61.17222222,-151.0438889
BVU,Beluga Airport,Beluga - AK,United States,Alaska,AK,61.17277778,-151.0427778
BVX,Batesville Regional,Batesville - AR,United States,Arkansas,AR,35.72611111,-91.6475
BVY,Beverly Municipal,Beverly - MA,United States,Massachusetts,MA,42.58333333,-70.91555556
BVY,Beverly Municipal,Beverly - MA,United States,Massachusetts,MA,42.58416667,-70.91611111
BVY,Beverly Regional,Beverly - MA,United States,Massachusetts,MA,42.58416667,-70.91611111
BVY,Beverly Municipal,Beverly - MA,United States,Massachusetts,MA,42.58416667,-70.91611111
BVY,Beverly Regional,Beverly - MA,United States,Massachusetts,MA,42.58416667,-70.91611111
BW1,Thebephatshwa,Tebepahwa - Botswana,Botswana,,,-24.22111111,25.34722222
BWA,Gautam Buddha,Bhairawa - Nepal,Nepal,,,27.50416667,83.42
BWA,Gautam Buddha,Bhairawa - Nepal,Nepal,,,27.50555556,83.41611111
BWA,Gautam Buddha,Bhairawa - Nepal,Nepal,,,27.50583333,83.41638889
BWA,Gautam Buddha,Bhairawa - Nepal,Nepal,,,27.50555556,83.41611111
BWA,Gautam Buddha,Bhairawa - Nepal,Nepal,,,27.50583333,83.41638889
BWC,Brawley Municipal,Brawley - CA,United States,California,CA,32.99305556,-115.5169444
BWC,Brawley Municipal,Brawley - CA,United States,California,CA,32.99305556,-115.5172222
BWC,Brawley Municipal,Brawley - CA,United States,California,CA,32.99305556,-115.5169444
BWC,Brawley Municipal,Brawley - CA,United States,California,CA,32.99305556,-115.5172222
BWD,Brownwood Regional,Brownwood - TX,United States,Texas,TX,31.79472222,-98.95666667
BWD,Brownwood Regional,Brownwood - TX,United States,Texas,TX,31.79361111,-98.95638889
BWE,Braunschweig/Wolfsburg,Braunschweig - Germany,Germany,,,52.31916667,10.55611111
BWE,Braunschweig/Wolfsburg,Braunschweig - Germany,Germany,,,52.31916667,10.55444444
BWE,Braunschweig/Wolfsburg,Braunschweig - Germany,Germany,,,52.31916667,10.55388889
BWE,Braunschweig/Wolfsburg,Braunschweig - Germany,Germany,,,52.31916667,10.55611111
BWE,Braunschweig/Wolfsburg,Braunschweig - Germany,Germany,,,52.31944444,10.55888889
BWE,Braunschweig/Wolfsburg,Braunschweig - Germany,Germany,,,52.31916667,10.55444444
BWE,Braunschweig/Wolfsburg,Braunschweig - Germany,Germany,,,52.31944444,10.55888889
BWG,Bowling Green-Warren County Regional,Bowling Green - KY,United States,Kentucky,KY,36.96222222,-86.42222222
BWG,Bowling Green-Warren County Regional,Bowling Green - KY,United States,Kentucky,KY,36.96444444,-86.41972222
BWH,Butterworth A/D Penang,Butterworth - Malaysia,Malaysia,,,5.46666667,100.3925
BWH,Butterworth Airport,Butterworth - Malaysia,Malaysia,,,5.46583333,100.3911111
BWH,Butterworth Airport,Butterworth - Malaysia,Malaysia,,,5.4675,100.3916667
BWH,Butterworth Airport,Butterworth - Malaysia,Malaysia,,,5.46583333,100.3911111
BWH,Butterworth Airport,Butterworth - Malaysia,Malaysia,,,5.4675,100.3916667
BWI,Baltimore/Washington International,Baltimore - MD,United States,Maryland,MD,39.175,-76.67
BWI,Baltimore/Washington International Thurgood Marshall,Baltimore - MD,United States,Maryland,MD,39.17527778,-76.66833333
BWI,Baltimore/Washington International Thurgood Marshall,Baltimore - MD,United States,Maryland,MD,39.17583333,-76.66888889
BWI,Baltimore/Washington International Thurgood Marshall,Baltimore - MD,United States,Maryland,MD,39.17527778,-76.66833333
BWI,Baltimore/Washington International Thurgood Marshall,Baltimore - MD,United States,Maryland,MD,39.17583333,-76.66888889
BWJ,Bawan Airport,Bawan - Papua New Guinea,Papua New Guinea,,,-6.4,146.9
BWJ,Bawan Airport,Bawan - Papua New Guinea,Papua New Guinea,,,-6.39666667,146.8819444
BWM,Bowman County,Bowman - ND,United States,North Dakota,ND,46.1875,-103.4208333
BWM,Bowman Municipal,Bowman - ND,United States,North Dakota,ND,46.18694444,-103.4280556
BWN,Brunei International,Bandar Seri Begawan - Brunei,Brunei,,,4.925,114.9277778
BWN,Brunei International,Bandar Seri Begawan - Brunei,Brunei,,,4.94416667,114.9283333
BWS,Blaine Municipal,Blaine - WA,United States,Washington,WA,48.98972222,-122.7305556
BWS,Blaine Municipal,Blaine - WA,United States,Washington,WA,48.99,-122.7325
BWT,Wynyard,Burnie - Australia,Australia,,,-41,145.7333333
BWT,Wynyard,Burnie - Australia,Australia,,,-40.99888889,145.7311111
BWY,RAF Bentwaters,Woodbridge - United Kingdom,United Kingdom,,,52.125,1.43333333
BXC,Sheraton Inn Heliport,Boxborough - MA,United States,Massachusetts,MA,42.48472222,-71.54444444
BXD,Bade Airport,Bade - Indonesia,Indonesia,,,-7.17611111,139.5833333
BXD,Bade Airport,Bade - Indonesia,Indonesia,,,-7.17611111,139.5830556
BXD,Bade Airport,Bade - Indonesia,Indonesia,,,-7.16388889,139.5772222
BXE,Bakel Airport,Bakel - Senegal,Senegal,,,14.84166667,-12.46777778
BXE,Bakel Airport,Bakel - Senegal,Senegal,,,14.84722222,-12.46833333
BXO,Bissau Airport,Bissau - Guinea-Bissau,Guinea-Bissau,,,11.88888889,-15.65722222
BXO,Buochs,Nidwalder - Switzerland,Switzerland,,,46.97444444,8.39694444
BXS,Borrego Valley,Borrego Springs - CA,United States,California,CA,33.25972222,-116.3222222
BXS,Borrego Valley,Borrego Springs - CA,United States,California,CA,33.25916667,-116.3208333
BXU,Bancasi,Butuan - Philippines,Philippines,,,8.95138889,125.4838889
BYA,Boundary Airport,Boundary - AK,United States,Alaska,AK,64.07638889,-141.1144444
BYA,Boundary Airport,Boundary - AK,United States,Alaska,AK,64.07833333,-141.1133333
BYC,Yacuiba Airport,Yacuiba - Bolivia,Bolivia,,,-21.95583333,-63.65055556
BYC,Yacuiba Airport,Yacuiba - Bolivia,Bolivia,,,-21.96083333,-63.65166667
BYF,Albert Bray,Albert - France,France,,,49.97027778,2.69388889
BYF,Albert Bray,Albert - France,France,,,49.97027778,2.6925
BYF,Albert Bray,Albert - France,France,,,49.97027778,2.69388889
BYF,Albert Bray,Albert - France,France,,,49.97027778,2.6925
BYG,Johnson County,Buffalo - WY,United States,Wyoming,WY,44.38138889,-106.7211111
BYG,Johnson County,Buffalo - WY,United States,Wyoming,WY,44.38111111,-106.7216667
BYH,Blytheville AFB,Blytheville - AR,United States,Arkansas,AR,35.96416667,-89.94583333
BYH,Arkansas International,Blytheville - AR,United States,Arkansas,AR,35.96416667,-89.94583333
BYH,Arkansas International,Blytheville - AR,United States,Arkansas,AR,35.96444444,-89.94388889
BYI,Burley Municipal,Burley/Rupert - ID,United States,Idaho,ID,42.54138889,-113.7741667
BYI,Burley Municipal,Burley/Rupert - ID,United States,Idaho,ID,42.5425,-113.7716667
BYJ,Beja Airport,Beja - Portugal,Portugal,,,38.07888889,-7.9325
BYJ,Beja Airport,Beja - Portugal,Portugal,,,38.07888889,-7.93111111
BYK,Bouake Airport,Bouake - Cote d'Ivoire,Cote d'Ivoire,,,7.73944444,-5.06916667
BYK,Bouake Airport,Bouake - Cote d'Ivoire,Cote d'Ivoire,,,7.73888889,-5.07388889
BYN,Bayankhongor Airport,Bayankhongor - Mongolia,Mongolia,,,46.1625,100.7047222
BYT,Bantry Airport,Bantry - Ireland,Ireland,,,51.66833333,-9.48388889
BYT,Bantry Airport,Bantry - Ireland,Ireland,,,51.6775,-9.48805556
BYT,Bantry Airport,Bantry - Ireland,Ireland,,,51.67722222,-9.48694444
BYT,Bantry Airport,Bantry - Ireland,Ireland,,,51.67722222,-9.48722222
BYT,Bantry Airport,Bantry - Ireland,Ireland,,,51.67722222,-9.48694444
BYU,Bayreuth Airport,Bayreuth - West Germany,West Germany,,,49.98555556,11.64
BYU,Bayreuth Airport,Bayreuth - Germany,Germany,,,49.98444444,11.63861111
BYU,Bayreuth Airport,Bayreuth - Germany,Germany,,,49.98472222,11.64
BYW,Blakely Island Airport,Blakely Island - WA,United States,Washington,WA,48.57916667,-122.825
BYW,Blakely Island Airport,Blakely Island - WA,United States,Washington,WA,48.57888889,-122.8263889
BZA,Bonanza Airport,Bonanza - Nicaragua,Nicaragua,,,13.95,-84.6
BZA,Bonanza Airport,Bonanza - Nicaragua,Nicaragua,,,14.03305556,-84.62444444
BZE,Philip S. W. Goldson International,Belize City - Belize,Belize,,,17.53611111,-88.31
BZE,Philip S. W. Goldson International,Belize City - Belize,Belize,,,17.53972222,-88.30472222
BZE,Philip S. W. Goldson International,Belize City - Belize,Belize,,,17.54,-88.30472222
BZE,Philip S. W. Goldson International,Belize City - Belize,Belize,,,17.53972222,-88.30472222
BZE,Philip S. W. Goldson International,Belize City - Belize,Belize,,,17.54,-88.30472222
BZG,Szwederowo,Bydgoszcz - Poland,Poland,,,53.09666667,17.97861111
BZG,Szwederowo,Bydgoszcz - Poland,Poland,,,53.09666667,17.97777778
BZG,Bydgoszcz Airport,Bydgoszcz - Poland,Poland,,,53.09666667,17.97777778
BZI,Balikesir Airport,Balikesir - Turkey,Turkey,,,39.61722222,27.92777778
BZI,Balikesir Airport,Balikesir - Turkey,Turkey,,,39.61916667,27.92583333
BZI,Balikesir Airport,Balikesir - Turkey,Turkey,,,39.61916667,27.92611111
BZI,Balikesir Airport,Balikesir - Turkey,Turkey,,,39.61916667,27.92583333
BZI,Balikesir Airport,Balikesir - Turkey,Turkey,,,39.61916667,27.92611111
BZN,Gallatin Field,Bozeman - MT,United States,Montana,MT,45.78027778,-111.1594444
BZN,Gallatin Field,Bozeman - MT,United States,Montana,MT,45.7775,-111.1519444
BZN,Bozeman Yellowstone International,Bozeman - MT,United States,Montana,MT,45.7775,-111.1519444
BZN,Gallatin Field,Bozeman - MT,United States,Montana,MT,45.7775,-111.1519444
BZN,Bozeman Yellowstone International,Bozeman - MT,United States,Montana,MT,45.77722222,-111.1502778
BZN,Bozeman Yellowstone International,Bozeman - MT,United States,Montana,MT,45.77722222,-111.1505556
BZN,Bozeman Yellowstone International,Bozeman - MT,United States,Montana,MT,45.77722222,-111.1502778
BZO,Bolzano Airport,Bolzano - Italy,Italy,,,46.46027778,11.32666667
BZO,Bolzano Airport,Bolzano - Italy,Italy,,,46.46027778,11.32638889
BZR,Vias,Beziers - France,France,,,43.32416667,3.35444444
BZR,Vias,Beziers - France,France,,,43.32333333,3.35472222
BZR,Beziers Vias,Beziers - France,France,,,43.32333333,3.35472222
BZR,Vias,Beziers - France,France,,,43.32333333,3.35472222
BZR,Beziers Vias,Beziers - France,France,,,43.32333333,3.35472222
BZS,Buzzards Point Seaplane Base,Washington - DC,United States,District of Columbia,DC,38.86333333,-77.01333333
BZT,Eagle Air Park,Brazoria - TX,United States,Texas,TX,28.98222222,-95.57972222
BZV,Maya Maya,Brazzaville - Congo (Brazaville),Congo (Brazaville),,,-4.25194444,15.25472222
BZV,Maya Maya,Brazzaville - Congo (Brazaville),Congo (Brazaville),,,-4.25166667,15.25305556
BZV,Maya Maya,Brazzaville - Congo (Brazaville),Congo (Brazaville),,,-4.25055556,15.25305556
BZV,Maya Maya,Brazzaville - Congo (Brazaville),Congo (Brazaville),,,-4.24916667,15.25305556
BZV,Maya Maya,Brazzaville - Congo (Brazaville),Congo (Brazaville),,,-4.25166667,15.25305556
BZV,Maya Maya,Brazzaville - Congo (Brazaville),Congo (Brazaville),,,-4.24916667,15.25305556
BZZ,Brize Norton Airport,Brize Norton - United Kingdom,United Kingdom,,,51.74916667,-1.58111111
BZZ,Brize Norton Airport,Brize Norton - United Kingdom,United Kingdom,,,51.75,-1.58361111
BZZ,Brize Norton Airport,Brize Norton - United Kingdom,United Kingdom,,,51.75,-1.58305556
BZZ,Brize Norton Airport,Brize Norton - United Kingdom,United Kingdom,,,51.75,-1.58361111
BZZ,Brize Norton Airport,Brize Norton - United Kingdom,United Kingdom,,,51.75,-1.58305556
C01,Camarillo Airport,Camarillo - CA,United States,California,CA,34.21388889,-119.0944444
C01,Camarillo Airport,Camarillo - CA,United States,California,CA,34.21361111,-119.0944444
C02,Bakersfield Municipal,Bakersfield - CA,United States,California,CA,35.32472222,-118.9958333
C02,Bakersfield Municipal,Bakersfield - CA,United States,California,CA,35.32472222,-118.9961111
C1A,Del Mar Farms,Patterson - CA,United States,California,CA,37.54638889,-121.1586111
CA1,Koala Mine Airport,Koala Mine - Canada,Canada,Northwest Territories,NT,64.69,-110.62
CA2,Lake Simcoe Regional,Lake Simcoe - Canada,Canada,Ontario,ON,44.48527778,-79.55555556
CA2,Lake Simcoe Regional,Lake Simcoe - Canada,Canada,Ontario,ON,44.48611111,-79.55555556
CA2,Lake Simcoe Airport,Lake Simcoe - Canada,Canada,Ontario,ON,44.48611111,-79.55555556
CA2,Lake Simcoe Regional,Lake Simcoe - Canada,Canada,Ontario,ON,44.48611111,-79.55555556
CA2,Lake Simcoe Airport,Lake Simcoe - Canada,Canada,Ontario,ON,44.48611111,-79.55555556
CA3,Thetford Mines Airport,Thetford Mines - Canada,Canada,Quebec,QC,46.05166667,-71.25722222
CA3,Thetford Mines Airport,Thetford Mines - Canada,Canada,Quebec,QC,46.05222222,-71.2575
CA3,Thetford Mines Airport,Thetford Mines - Canada,Canada,Quebec,QC,46.05166667,-71.25722222
CA3,Thetford Mines Airport,Thetford Mines - Canada,Canada,Quebec,QC,46.05222222,-71.2575
CA4,Pelee Island Airport,Pelee Island - Canada,Canada,Ontario,ON,41.77833333,-82.67805556
CA4,Pelee Island Airport,Pelee Island - Canada,Canada,Ontario,ON,41.7775,-82.67805556
CA4,Pelee Island Airport,Pelee Island - Canada,Canada,Ontario,ON,41.77833333,-82.67805556
CA4,Pelee Island Airport,Pelee Island - Canada,Canada,Ontario,ON,41.7775,-82.67805556
CA5,Calgary Springbank,Calgary - Canada,Canada,Alberta,AB,51.10305556,-114.3744444
CA5,Calgary Springbank,Calgary - Canada,Canada,Alberta,AB,51.10527778,-114.3713889
CA6,Chemehuevi Valley Airport,Chemehuevi Valley - CA,United States,California,CA,34.52888889,-114.4319444
CA7,Tracy Municipal,Tracy - CA,United States,California,CA,37.68888889,-121.4416667
CA9,Steep Island Lodge,Steep Island - Canada,Canada,British Columbia,BC,50.08138889,-125.2533333
CAB,Cabinda Airport,Cabinda - Angola,Angola,,,-5.58333333,12.2
CAB,Cabinda Airport,Cabinda - Angola,Angola,,,-5.59694444,12.18833333
CAB,Cabinda Airport,Cabinda - Angola,Angola,,,-5.59722222,12.18805556
CAB,Cabinda Airport,Cabinda - Angola,Angola,,,-5.59694444,12.18833333
CAB,Cabinda Airport,Cabinda - Angola,Angola,,,-5.59722222,12.18805556
CAB,Cabinda Airport,Cabinda - Angola,Angola,,,-5.59722222,12.18833333
CAC,Cascavel Airport,Cascavel - Brazil,Brazil,,,-25.00027778,-53.50083333
CAC,Cascavel Airport,Cascavel - Brazil,Brazil,,,-25.00027778,-53.50083333
CAC,Coronel Adalberto Mendes Da Silva,Cascavel - Brazil,Brazil,,,-25.00027778,-53.50083333
CAC,Cascavel Airport,Cascavel - Brazil,Brazil,,,-25.00027778,-53.50083333
CAC,Coronel Adalberto Mendes Da Silva,Cascavel - Brazil,Brazil,,,-25.00027778,-53.50083333
CAC,Coronel Adalberto Mendes Da Silva,Cascavel - Brazil,Brazil,,,-25.00027778,-53.50138889
CAD,Wexford County,Cadillac - MI,United States,Michigan,MI,44.27583333,-85.41916667
CAD,Wexford County,Cadillac - MI,United States,Michigan,MI,44.27527778,-85.41888889
CAE,Columbia Metropolitan,Columbia - SC,United States,South Carolina,SC,33.93638889,-81.11583333
CAE,Columbia Metropolitan,Columbia - SC,United States,South Carolina,SC,33.94055556,-81.11916667
CAE,Columbia Metropolitan,Columbia - SC,United States,South Carolina,SC,33.93888889,-81.11944444
CAF,Carauari Airport,Carauari - Brazil,Brazil,,,-4.9,-66.91666667
CAF,Carauari Airport,Carauari - Brazil,Brazil,,,-4.87138889,-66.8975
CAG,Cagliari/Elmas,Cagliari - Italy,Italy,,,39.24722222,9.06111111
CAG,Elmas,Cagliari - Italy,Italy,,,39.25138889,9.05416667
CAH,Quan Long,Ca Mau - Vietnam,Vietnam,,,9.17555556,105.1794444
CAH,Ca Mau Airport,Ca Mau - Vietnam,Vietnam,,,9.17555556,105.1794444
CAH,Ca Mau Airport,Ca Mau - Vietnam,Vietnam,,,9.1775,105.1777778
CAI,Cairo International,Cairo - Egypt,Egypt,,,30.1375,31.40694444
CAI,Cairo International,Cairo - Egypt,Egypt,,,30.11527778,31.41388889
CAI,Cairo International,Cairo - Egypt,Egypt,,,30.11666667,31.41388889
CAI,Cairo International,Cairo - Egypt,Egypt,,,30.11527778,31.41388889
CAI,Cairo International,Cairo - Egypt,Egypt,,,30.11666667,31.41388889
CAJ,Canaima Airport,Canaima - Venezuela,Venezuela,,,6.25,-62.83333333
CAJ,Canaima Airport,Canaima - Venezuela,Venezuela,,,6.23194444,-62.85472222
CAK,Akron-Canton Regional,Akron - OH,United States,Ohio,OH,40.91388889,-81.44166667
CAK,Akron-Canton Regional,Akron - OH,United States,Ohio,OH,40.915,-81.44361111
CAL,Machrihanish,Campbeltown - United Kingdom,United Kingdom,,,55.43638889,-5.68666667
CAL,Campbeltown Airport,Campbeltown - United Kingdom,United Kingdom,,,55.43722222,-5.68638889
CAL,Campbeltown Airport,Campbeltown - United Kingdom,United Kingdom,,,55.4375,-5.68805556
CAL,Campbeltown Airport,Campbeltown - United Kingdom,United Kingdom,,,55.43611111,-5.67833333
CAL,Campbeltown Airport,Campbeltown - United Kingdom,United Kingdom,,,55.43722222,-5.68638889
CAL,Campbeltown Airport,Campbeltown - United Kingdom,United Kingdom,,,55.43611111,-5.67833333
CAM,Choreti,Camiri - Bolivia,Bolivia,,,-20.01111111,-63.56111111
CAN,Baiyun International,Guangzhou - China,China,,,23.18333333,113.2666667
CAN,Baiyun International,Guangzhou - China,China,,,23.3925,113.2988889
CAN,Baiyun International,Guangzhou - China,China,,,23.39083333,113.305
CAN,Baiyun International,Guangzhou - China,China,,,23.3925,113.2988889
CAN,Baiyun International,Guangzhou - China,China,,,23.39083333,113.305
CAP,Cap-Haitien International,Cap-Haitien - Haiti,Haiti,,,19.73277778,-72.195
CAP,Cap-Haitien International,Cap-Haitien - Haiti,Haiti,,,19.73277778,-72.19472222
CAP,Cap-Haitien International,Cap-Haitien - Haiti,Haiti,,,19.72722222,-72.19944444
CAP,Cap-Haitien International,Cap-Haitien - Haiti,Haiti,,,19.73277778,-72.19472222
CAP,Cap-Haitien International,Cap-Haitien - Haiti,Haiti,,,19.72722222,-72.19944444
CAR,Caribou Municipal,Caribou - ME,United States,Maine,ME,46.87083333,-68.02083333
CAR,Caribou Municipal,Caribou - ME,United States,Maine,ME,46.87138889,-68.01805556
CAR,Caribou Municipal,Caribou - ME,United States,Maine,ME,46.87166667,-68.01805556
CAR,Caribou Municipal,Caribou - ME,United States,Maine,ME,46.87138889,-68.01805556
CAR,Caribou Municipal,Caribou - ME,United States,Maine,ME,46.87166667,-68.01805556
CAS,Anfa,Casablanca - Morocco,Morocco,,,33.55694444,-7.66055556
CAS,Anfa,Casablanca - Morocco,Morocco,,,33.5575,-7.66111111
CAT,New Bight Airport,New Bight - The Bahamas,The Bahamas,,,24.31527778,-75.45222222
CAT,New Bight Airport,New Bight - The Bahamas,The Bahamas,,,24.31527778,-75.4525
CAT,New Bight Airport,New Bight - The Bahamas,The Bahamas,,,24.31527778,-75.45222222
CAT,New Bight Airport,New Bight - The Bahamas,The Bahamas,,,24.31527778,-75.4525
CAW,Bartolomeu Lisandro,Campos - Brazil,Brazil,,,-21.69916667,-41.3025
CAW,Bartolomeu Lisandro,Campos - Brazil,Brazil,,,-21.69833333,-41.30166667
CAW,Bartolomeu Lisandro International,Campos - Brazil,Brazil,,,-21.69833333,-41.30166667
CAW,Bartolomeu Lisandro,Campos - Brazil,Brazil,,,-21.69833333,-41.30166667
CAX,Carlisle Airport,Carlisle - United Kingdom,United Kingdom,,,54.93666667,-2.80944444
CAX,Carlisle Airport,Carlisle - United Kingdom,United Kingdom,,,54.9375,-2.80916667
CAY,Rochambeau,Cayenne - French Guiana,French Guiana,,,4.82,-52.36333333
CAY,Rochambeau,Cayenne - French Guiana,French Guiana,,,4.82,-52.36111111
CAY,Cayenne Felix Eboue,Cayenne - French Guiana,French Guiana,,,4.82,-52.36111111
CAY,Rochambeau,Cayenne - French Guiana,French Guiana,,,4.82,-52.36111111
CAY,Cayenne Felix Eboue,Cayenne - French Guiana,French Guiana,,,4.82,-52.36111111
CAZ,Cobar Airport,Cobar - Australia,Australia,,,-31.535,145.7933333
CAZ,Cobar Airport,Cobar - Australia,Australia,,,-31.53833333,145.7938889
CBA,Corner Bay Airport,Corner Bay - AK,United States,Alaska,AK,57.73777778,-135.1255556
CBB,Jorge Wilstermann,Cochabamba - Bolivia,Bolivia,,,-17.42833333,-66.17166667
CBB,Jorge Wilstermann,Cochabamba - Bolivia,Bolivia,,,-17.42111111,-66.17722222
CBB,Jorge Wilstermann,Cochabamba - Bolivia,Bolivia,,,-17.42111111,-66.17694444
